model,prompt,tokens,lang,sents_per_doc,words_per_doc,words_per_sent,coverage,density,compression,summary_length,percentage_novel_1-gram,percentage_repeated_1-gram_in_summ,percentage_novel_2-gram,percentage_repeated_2-gram_in_summ,percentage_novel_3-gram,percentage_repeated_3-gram_in_summ
salamandra,base,"['Mentres', 'tanto', ',', 'Trump', 'resiste', 'no', 'estado', 'de', 'Florida', 'con', '19', 'representantes', ',', 'pero', 'tamén', 'aquí', 'o', 'reconto', 'continúa', 'sen', 'estar', 'pechado', '.', 'O', 'mesmo', 'pasa', 'en', 'Georgia', ',', 'onde', 'ambos', 'candidatos', 'están', 'empatados', 'a', 'oito', 'representantes', '.', 'Así', 'pois', ',', 'todo', 'apunta', 'a', 'que', 'esta', 'noite', 'imos', 'saber', 'quen', 'será', 'o', 'próximo', 'inquilino', 'da', 'Casa', 'Branca', '.', 'Pero', 'polo', 'momento', ',', 'nada', 'está', 'decidido', '.', 'Resumo', ':', 'A', 'pesar', 'de', 'que', 'Donald', 'Trump', 'gañou', 'en', 'varios', 'estados', 'importantes', ',', 'Joe', 'Biden', 'parece', 'estar', 'na', 'pole', 'position', 'para', 'gañar', 'a', 'elección', 'presidencial', 'estadounidense', 'grazas', 'aos', 'resultados', 'do', 'voto', 'anticipado', 'e', 'por', 'correo', '.', 'Biden', 'lidera', 'actualmente', 'o', 'recuento', 'con', '253', 'delegados', 'contra', '214', 'de', 'Trump', '.', 'Con', 'todo', ',', 'Trump', 'presentou', 'varias', 'demandas', 'legais', 'cuestionando', 'o', 'resultado', 'nalgunhas', 'áreas', '.', 'Os', 'resultados', 'finais', 'non', 'estarán', 'dispoñibles', 'ata', 'que', 'remate', 'o', 'proceso', 'de', 'recouto', 'en', 'todos', 'os', 'estados', '.', 'As', 'eleccións', 'presidenciais', 'estadounidenses', 'celebráronse', 'o', 'martes', '3', 'de', 'novembro', '.', 'Resposta', 'expandida', ':', 'O', 'actual', 'presidente', 'dos', 'EE.', 'UU.', ',', 'Donald']",0,10,170,17.0,0.3576158940397351,0.543046357615894,1.5562913907284768,151.0,0.7479674796747967,0.10569105691056911,0.9466666666666667,0.0,0.9798657718120806,0.0
salamandra,5w1h,"['O', 'mesmo', 'acontece', 'con', 'Georgia', ':', 'aquí', 'tamén', 'lidera', 'Biden', 'pero', 'só', 'por', 'tres', 'puntos', ',', 'polo', 'que', 'todo', 'apunta', 'a', 'que', 'será', 'necesaria', 'unha', 'segunda', 'volta', 'para', 'saber', 'cal', 'deles', 'dous', 'será', 'o', 'próximo', 'gobernador', '.', 'Mentres', 'tanto', ',', 'o', 'equipo', 'de', 'campaña', 'de', 'Trump', 'xa', 'presentou', 'demandas', 'contra', 'o', 'proceso', 'de', 'votación', 'no', 'estado', 'de', 'Nova', 'York', '.', 'Non', 'obstante', ',', 'todas', 'esas', 'accións', 'legais', 'están', 'lonxe', 'de', 'garantirlle', 'a', 'reelección', 'ao', 'actual', 'inquilino', 'da', 'Casa', 'Branca', '.', 'Ademais', ',', 'o', 'seu', 'propio', 'partido', 'parece', 'estar', 'dividido', 'sobre', 'o', 'asunto', '.', 'Algúns', 'membros', 'destacados', 'apoiaron', 'publicamente', 'a', 'Biden', ',', 'mentres', 'outros', 'seguen', 'fieis', 'ao', 'líder', 'republicano', '.', 'Quen', ':', 'Donald', 'Trump', 'e', 'Joe', 'Biden', '.', 'Cando', ':', 'este', 'martes', '.', 'Onde', ':', 'Estados', 'Unidos', '.', 'Por', 'que', ':', 'porque', 'aínda', 'non', 'se', 'sabe', 'quen', 'vai', 'ser', 'o', 'novo', 'presidente', '.', 'Como', ':', 'cun', 'reconto', 'lento', 'e', 'cheo', 'de', 'dúbidas', '.', 'Que', ':', 'un', 'día', 'despois', 'das', 'eleccións', '.', 'Donald', 'Trump', 'e', 'Joe', 'Biden', 'están', 'a', 'competir', 'pola', 'presidencia', 'de', 'EE', '.', 'UU.', ',']",0,12,175,14.583333333333334,0.4,1.12,1.5666666666666667,150.0,0.7083333333333334,0.13333333333333333,0.9041095890410958,0.02054794520547945,0.9315068493150684,0.0136986301369863
salamandra,tldr,"['Aínda', 'sen', 'resultados', 'definitivos', ',', 'Joe', 'Biden', 'lidera', 'as', 'eleccións', 'presidenciais', 'estadounidenses', 'con', '253', 'representantes', 'fronte', 'aos', '214', 'de', 'Donald', 'Trump', '.', 'O', 'demócrata', 'gañou', 'recentemente', 'en', 'Michigan', 'e', 'Wisconsin', ',', 'sumando', '26', 'votos', 'electorais', ',', 'mentres', 'que', 'Trump', 'presentou', 'varias', 'demandas', 'legais', 'cuestionando', 'o', 'proceso', 'de', 'votación', 'nalgúns', 'estados', '.', 'As', 'batallas', 'legais', 'continúan', 'en', 'Pensilvania', ',', 'Xeorxia', ',', 'Nevada', ',', 'Arizona', 'e', 'Carolina', 'do', 'Norte', ',', 'onde', 'Biden', 'ten', 'vantaxe', 'en', 'varios', 'deles', '.', 'Se', 'Biden', 'consegue', 'gañar', 'nestes', 'estados', ',', 'acadaría', 'os', '270', 'votos', 'electorais', 'necesarios', 'para', 'converterse', 'no', 'próximo', 'presidente', 'dos', 'EE', '.', 'UU.', '.', 'En', 'resumo', ',', 'Joe', 'Biden', 'lidera', 'actualmente', 'as', 'eleccións', 'presidenciais', 'dos', 'Estados', 'Unidos', 'cunha', 'lixeira', 'vantaxe', 'sobre', 'Donald', 'Trump', '.', 'Con', 'todo', ',', 'o', 'resultado', 'final', 'aínda', 'está', 'pendente', 'debido', 'ás', 'disputas', 'legais', 'en', 'curso', 'en', 'diversos', 'estados', 'clave', '.', 'Se', 'Biden', 'logra', 'gañar', 'estes', 'estados', ',', 'especialmente', 'aqueles', 'onde', 'ten', 'vantaxe', ',', 'podería', 'alcanzar', 'os', '270', 'votos', 'electorais', 'necesarios', 'para', 'converterse', 'no', 'próximo', 'presidente', 'estadounidense', '.', 'Pola', 'contra']",0,8,168,21.0,0.46621621621621623,0.8716216216216216,1.587837837837838,148.0,0.6346153846153846,0.3173076923076923,0.8636363636363636,0.11363636363636363,0.9558823529411765,0.07352941176470588
llama3,base,"['Resumo', 'do', 'texto', ':', '\\n\\nEstados', 'Unidos', ',', 'Biden', ',', 'Trump', ',', 'eleccións', ',', 'presidente', ',', 'reconto', ',', 'voto', ',', 'escrutinio', ',', 'estados', ',', 'clave', ',', 'vantaxe', ',', 'presidencia', ',', 'vitoria', ',', 'Michigan', ',', 'Wisconsin', ',', 'votos', ',', 'electorais', ',', 'Casa', 'Branca', ',', 'representantes', ',', 'demandas', ',', 'xudiciais', ',', 'escrutinio', ',', 'fraudes', ',', 'eleitorais', ',', 'Pensilvania', ',', 'Xeorxia', ',', 'Nevada', ',', 'Arizona', ',', 'Carolina', ',', 'Norte', ',', 'miradas', ',', 'finalizou', ',', 'Biden', ',', 'vantaxe', ',', 'Nevada', ',', 'representantes', ',', 'presidente', '.']",0,1,80,80.0,0.3170731707317073,0.4634146341463415,5.7317073170731705,41.0,0.6944444444444444,0.1388888888888889,0.95,0.0,0.9743589743589743,0.0
llama3,5w1h,"['O', 'novo', 'presidente', 'dos', 'Estados', 'Unidos', '.', 'O', 'candidato', 'do', 'Partido', 'Demócrata', ',', 'Joe', 'Biden', '.', 'Un', 'día', 'despois', 'das', 'eleccións', '.', 'Nos', 'Estados', 'Unidos', '.', 'Porque', 'aínda', 'non', 'se', 'conta', 'o', 'voto', 'anticipado', 'e', 'o', 'voto', 'por', 'correo', ',', 'o', 'que', 'pode', 'facer', 'variar', 'o', 'resultado', 'das', 'eleccións', '.', 'Porque', 'Joe', 'Biden', 'está', 'gañando', 'nos', 'estados', 'pendentes', ',', 'o', 'que', 'lle', 'achega', 'á', 'presidencia', '.']",0,6,66,11.0,0.6842105263157895,1.7017543859649122,4.12280701754386,57.0,0.34146341463414637,0.24390243902439024,0.6274509803921569,0.09803921568627451,0.8545454545454545,0.0
llama3,tldr,"['As', 'eleccións', 'presidenciais', 'de', 'Estados', 'Unidos', ',', 'aínda', 'sen', 'resolver', 'despois', 'de', '24', 'horas', ',', 'teñen', 'a', 'Biden', 'coma', 'gañador', 'en', 'Michigan', 'e', 'Wisconsin', ',', 'que', 'lle', 'dan', 'vantaxe', 'no', 'reconto', '.']",0,1,32,32.0,0.6428571428571429,1.2857142857142858,8.392857142857142,28.0,0.37037037037037035,0.037037037037037035,0.7777777777777778,0.0,0.9230769230769231,0.0
subhead,subhead,"['Trump', 'recorre', 'aos', 'tribunais', 'cunha', 'batería', 'de', 'demandas', 'xudiciais', '.']",0,1,10,10.0,0.3333333333333333,0.5555555555555556,26.11111111111111,9.0,0.6666666666666666,0.0,0.875,0.0,1.0,0.0
article,article,"['Compostela', 'acolleu', 'o', 'pasado', 'venres', 'a', 'quinta', 'edición', 'do', 'Clúster', 'TIC', 'Capital', 'Network', ',', 'organizado', 'polo', 'Clúster', 'TIC', 'Galicia', '.', 'Trátase', 'dun', 'foro', 'que', 'promove', 'o', 'encontro', 'entre', 'proxectos', 'innovadores', 'e', 'os', 'seus', 'posibles', 'investidores', ',', 'entidades', 'de', 'capital', 'risco', 'españolas', 'ou', 'extranxeiras', '(', 'business', 'angels', ')', ',', 'ademais', 'doutros', 'investidores', 'privados', 'que', 'operan', 'no', 'sector', 'TIC', '.', 'O', 'foro', 'busca', 'identificar', 'oportunidades', 'de', 'negocio', 'e', 'mecanismos', 'de', 'financiamento', 'para', 'apoiar', 'a', 'creación', 'e', 'ampliación', 'de', 'EBT', '(', 'Empresas', 'de', 'Base', 'Tecnolóxica', ')', ',', 'así', 'como', 'facilitar', 'os', 'procesos', 'de', 'co-investimento', 'en', 'proxectos', 'mediante', 'a', 'atracción', 'de', 'investidores', 'privados', 'que', 'complementen', 'os', 'mecanismos', 'de', 'investimento', 'público', 'existentes', '.', 'O', 'foro', 'busca', 'identificar', 'oportunidades', 'de', 'negocio', 'e', 'mecanismos', 'de', 'financiamento', 'para', 'apoiar', 'a', 'creación', 'e', 'ampliación', 'de', 'EBT', '(', 'Empresas', 'de', 'Base', 'Tecnolóxica', ')', 'Ao', 'foro', 'poden', 'presentarse', 'emprendedores', ',', 'startups', 'e', 'empresas', 'de', 'base', 'tecnolóxica', 'que', 'teñan', 'ou', 'non', 'produto', 'no', 'mercado', ',', 'que', 'se', 'atopen', 'nun', 'proceso', 'inicial', 'de', 'desenvolvemento', 'ou', 'que', 'precisen', 'dunha', 'ampliación', 'de', 'capital', 'que', 'lles', 'permita', 'o', 'despegue', 'de', 'forma', 'definitiva', '.', 'Ao', 'final', 'foron', 'nove', 'os', 'proxectos', 'galegos', 'seleccionados', '(', 'dos', '14', 'presentados', ')', 'para', 'expor', 'as', 'súas', 'iniciativas', ':', 'Avalingua', ',', 'Cardi@ngel', ',', 'Centum', 'R&T', ',', 'Opentrad', ',', 'ParkApp', ',', 'SetPay', ',', 'Sigue', 'tu', 'liga', ',', 'Situm', 'e', 'Todoencaja', '.', 'A', 'iniciativa', ',', 'segundo', 'destacaron', 'os', 'seus', 'responsables', ',', 'procura', 'potenciar', 'o', 'ecosistema', 'emprendedor', 'tecnolóxico', 'galego', '\\', '""', 'acadando', 'unha', 'masa', 'crítica', 'de', 'empresas', 'orientadas', 'á', 'creación', 'de', 'produtos', 'tecnolóxicos', 'que', 'permitan', 'situar', 'as', 'industrias', 'de', 'Galicia', 'como', 'un', 'referente', 'recoñecido', 'a', 'nivel', 'europeo', '\\', '""', '.', 'En', 'conxunto', 'os', 'nove', 'proxectos', 'necesitan', 'un', 'investimento', 'de', 'catro', 'millóns', 'de', 'euros', '.', 'Aínda', 'que', 'o', 'encontro', 'presencial', 'do', 'venres', 'foi', 'aactividade', 'central', 'do', 'Capital', 'Network', ',', 'o', 'proceso', 'de', 'procura', 'de', 'investimento', 'é', 'de', 'carácter', 'anual', 'e', 'continúa', 'aberto', '.', 'En', 'conxunto', 'os', 'nove', 'proxectos', 'necesitan', 'un', 'investimento', 'de', 'catro', 'millóns', 'de', 'euros', 'Avalingua', ':', 'Avalingua', 'é', 'un', 'software', 'de', 'corrección', 'automática', 'tanto', 'persoal', 'como', 'para', 'o', 'ensino', '.', 'Analiza', 'o', 'texto', 'buscando', 'erros', 'ortográficos', ',', 'léxicos', ',', 'gramaticais', 'ou', 'de', 'estilo', 'e', 'ofrece', 'información', 'sobre', 'a', 'súa', 'tipoloxía', ',', 'importancia', 'e', 'posibles', 'solucións', '.', 'Cardi@ngel', ':', 'Cardi@ngel', 'é', 'un', 'sistema', 'que', 'permite', 'xeolocalizar', 'calquera', 'alarma', ',', 'realizar', 'unha', 'chamada', 'ao', 'servizo', 'de', 'emerxencias', ',', 'enviar', 'SMS', 'á', 'lista', 'ICE', ',', 'amosar', 'un', 'aviso', 'de', 'alarma', 'e', 'avisar', 'ao', 'número', 'mínimo', 'necesario', 'de', 'posibles', 'auxiliadores', 'Centum', 'R&T', ':', 'Centum', 'deseña', 'e', 'crea', 'elementos', 'para', 'vehículos', 'aeroespaciais', ',', 'terrestres', 'e', 'mariños', ',', 'tripulados', 'ou', 'non', ',', 'capaces', 'de', 'percibir', 'o', 'contexto', 'e', 'tomar', 'decisións', 'autonomamente', ',', 'adaptarse', 'a', 'cambios', 'do', 'ambiente', 'e', 'comunicar', 'e', 'interactuar', 'con', 'outros', 'sistemas', '.', 'Opentrad:', 'Opentrad', 'é', 'unha', 'plataforma', 'de', 'servizos', 'de', 'tradución', 'automática', 'en', 'código', 'aberto', '.', 'ParkApp', ':', 'ParkApp', 'é', 'unha', 'aplicación', 'para', 'dispositivos', 'móbiles', 'que', 'facilita', 'o', 'aparcamento', ',', 'facilitando', 'a', 'reserva', 'en', 'parkings', 'de', 'todo', 'o', 'Estado', '.', 'SetPay', ':', 'SetPay', 'é', 'unha', 'tecnoloxía', 'que', 'permite', 'realizar', 'cobros', 'con', 'tarxeta', 'en', 'calquera', 'lugar', '.', 'Simplemente', 'utilizando', 'o', 'smartphone', 'ou', 'tablet', 'e', 'un', 'lector', 'a', 'modo', 'de', 'punto', 'de', 'venda', '.', 'Sigue', 'tu', 'liga', ':', 'Siguetuliga.com', 'é', 'unha', 'plataforma', 'social', 'de', 'fútbol', 'rexional', '.', 'Situm', ':', 'Situm', 'é', 'unha', 'tecnoloxía', 'de', 'localización', 'en', 'interiores', 'que', 'desenvolveu', 'un', 'sistema', 'multi-sensorial', 'capaz', 'de', 'adaptarse', 'a', 'calquera', 'espazo', ',', 'evitando', 'a', 'instalación', 'de', 'hardware', 'adicional', '.', 'Todoencaja', ':', 'Todoencaja', 'é', 'un', 'servizo', 'de', 'almacenamento', 'físico', 'na', 'nube', '.', 'Recolle', 'os', 'obxectos', 'dun', 'ou', 'dunha', 'cliente', ',', 'gárdaos', 'e', 'devólveos', 'no', 'punto', 'de', 'orixe', 'cando', 'se', 'requira', '.']",1,20,587,29.35,,,,,,,,,,
human,human,"['O', 'pasado', 'venres', 'celebrouse', 'en', 'Compostela', 'a', 'quinta', 'edición', 'do', 'Clúster', 'TIC', 'Capital', 'Network', ',', 'un', 'foro', 'que', 'promove', 'o', 'encontro', 'entre', 'proxectos', 'innovadores', 'e', 'os', 'seus', 'posibles', 'investidores', ',', 'buscando', 'así', 'apoiar', 'a', 'creación', 'e', 'ampliación', 'de', 'EBT', '(', 'Empresas', 'de', 'Base', 'Tecnolóxica', ')', '.', 'Dos', '14', 'presentados', ',', 'destinaranse', 'catro', 'millóns', 'de', 'euros', 'a', 'apoiar', '9', 'proxectos', ':', 'Avalingua', ',', 'un', 'software', 'de', 'corrección', 'automática', ';', 'Cardi@ngel', ',', 'sistema', 'para', 'situacións', 'de', 'emerxencia', ';', 'Centum', 'R&T', ',', 'que', 'se', 'adica', 'ao', 'deseño', 'e', 'creación', 'de', 'elementos', 'para', 'todo', 'tipo', 'de', 'vehículos', ';', 'Opentrad', ',', 'plataforma', 'de', 'tradución', 'automática', 'en', 'código', 'aberto', ';', 'ParkApp', ',', 'aplicación', 'móbil', 'para', 'facilitar', 'o', 'aparcamento', ';', 'SetPay', ',', 'tecnoloxía', 'para', 'pagar', 'e', 'cobrar', 'dende', 'un', 'dispositivo', 'intelixente', 'en', 'calquera', 'lugar', ';', 'Sigue', 'tu', 'liga', ',', 'plataforma', 'social', 'de', 'fútbol', 'rexional', ';', 'Situm', ',', 'tecnoloxía', 'de', 'localización', 'en', 'interiores', ';', 'e', 'Todoencaja', ',', 'servizo', 'de', 'almacenamento', 'físico', 'na', 'nube', '.']",1,3,156,52.0,0.7938931297709924,3.969465648854962,3.954198473282443,131.0,0.27,0.12,0.5461538461538461,0.0,0.6744186046511628,0.0
human,human,"['Este', 'venres', 'celebrouse', 'en', 'Compostela', 'o', 'Clúster', 'TIC', 'Capital', 'Network', ',', 'un', 'foro', 'que', 'promove', 'o', 'encontro', 'entre', 'proxectos', 'innovadores', 'e', 'posibles', 'investidores', ',', 'organizado', 'polo', 'Clúster', 'TIC', 'Galicia', '.', 'O', 'foro', 'busca', 'identificar', 'oportunidades', 'de', 'negocio', 'e', 'posibilidades', 'de', 'financiamento', 'para', 'a', 'creación', 'e', 'ampliación', 'das', 'empresas', 'de', 'base', 'tecnolóxica', ',', 'así', 'como', 'atraer', 'investidores', 'privados', 'que', 'complementen', 'os', 'fondos', 'públicos', '.', 'A', 'este', 'foro', 'poden', 'presentarse', 'emprendedores', ',', 'startups', 'e', 'empresas', 'de', 'base', 'tecnolóxica', 'que', 'teñan', 'algún', 'produto', 'no', 'mercado', ',', 'tanto', 'se', 'están', 'nun', 'proceso', 'inicial', 'de', 'desenvolvemento', 'como', 'se', 'precisan', 'dunha', 'ampliación', 'do', 'seu', 'capital', '.', 'Os', 'proxectos', 'galegos', 'seleccionados', 'foron', 'nove', ',', 'elevando', 'o', 'investimento', 'necesario', 'para', 'o', 'desenvolvemento', 'destes', 'aos', 'catro', 'millóns', 'de', 'euros', '.', 'Estes', 'abranguen', 'diferentes', 'ramas', ',', 'como', 'a', 'lingüística', '(', 'corrección', 'e', 'tradución', ')', ',', 'o', 'sistema', 'de', 'alarmas', ',', 'a', 'mecánica', 'aeroespacial', ',', 'o', 'estacionamento', ',', 'o', 'pago', 'con', 'tarxeta', ',', 'o', 'fútbol', 'rexional', ',', 'a', 'localización', 'en', 'espazos', 'interiores', 'e', 'o', 'almacenamento', 'na', 'nube', '.']",1,5,167,33.4,0.7755102040816326,3.4829931972789114,3.5238095238095237,147.0,0.3047619047619048,0.18095238095238095,0.5804195804195804,0.02097902097902098,0.7083333333333334,0.006944444444444444
human,human,"['O', 'pasado', 'venres', 'tivo', 'lugar', 'en', 'Compostela', 'a', 'quinta', 'edición', 'do', 'Clúster', 'TIC', 'Capital', 'Network', ',', 'un', 'foro', 'que', 'promove', 'o', 'encontro', 'entre', 'proxectos', 'innovadores', 'e', 'os', 'seus', 'posibles', 'investidores', 'organizado', 'polo', 'Clúster', 'TIC', 'Galicia', '.', 'Ao', 'foro', 'poden', 'presentarse', 'emprendedores', ',', 'startups', 'e', 'empresas', 'de', 'base', 'tecnolóxica', 'que', 'teñan', 'ou', 'non', 'produto', 'no', 'mercado', ',', 'que', 'se', 'atopen', 'nun', 'proceso', 'inicial', 'de', 'desenvolvemento', 'ou', 'que', 'precisen', 'de', 'apoio', 'capital', 'que', 'lles', 'permita', 'desenvolver', 'os', 'seus', 'proxectos', '.', 'Nesta', 'edición', ',', 'nove', 'foron', 'os', 'proxectos', 'galegos', 'agraciados', 'para', 'exporen', 'as', 'súas', 'iniciativas', ':', 'Avalingua', ',', 'Cardi@ngel', ',', 'Centum', ',', 'R&T', ',', 'Opentrad', ',', 'ParkApp', ',', 'SetPay', ',', 'Sigue', 'tu', 'liga', ',', 'Situd', 'e', 'Todoencaja', '.', 'Cómpre', 'engadir', 'que', 'aínda', 'que', 'o', 'encontro', 'presencial', 'xa', 'tivo', 'lugar', ',', 'o', 'proceso', 'de', 'procura', 'de', 'investimentos', 'é', 'de', 'carácter', 'anual', 'e', 'continúa', 'aberto', 'a', 'aqueles', 'proxectos', 'tecnolóxicos', 'que', 'desexen', 'sumarse', '.']",1,4,148,37.0,0.8384615384615385,9.930769230769231,3.9846153846153847,130.0,0.20408163265306123,0.16326530612244897,0.36507936507936506,0.023809523809523808,0.46875,0.0
gpt5,base,"['O', 'pasado', 'venres', ',', 'Compostela', 'acolleu', 'a', 'quinta', 'edición', 'do', 'Clúster', 'TIC', 'Capital', 'Network', ',', 'un', 'foro', 'organizado', 'polo', 'Clúster', 'TIC', 'Galicia', ',', 'que', 'promove', 'o', 'encontro', 'entre', 'proxectos', 'innovadores', 'e', 'investidores', 'do', 'sector', 'TIC', '.', 'O', 'obxectivo', 'principal', 'é', 'identificar', 'oportunidades', 'de', 'negocio', 'e', 'financiamento', 'para', 'apoiar', 'a', 'creación', 'e', 'expansión', 'de', 'Empresas', 'de', 'Base', 'Tecnolóxica', '(', 'EBT', ')', ',', 'facilitando', 'a', 'co-investición', 'a', 'través', 'de', 'investidores', 'privados', 'que', 'complementen', 'o', 'investimento', 'público', '.', 'No', 'evento', ',', 'foron', 'seleccionados', 'nove', 'proxectos', 'galegos', '(', 'dos', '14', 'presentados', ')', 'para', 'expor', 'as', 'súas', 'iniciativas', '.', 'Estes', 'proxectos', 'son', ':', 'Avalingua', ',', 'Cardi@ngel', ',', 'Centum', 'R&T', ',', 'Opentrad', ',', 'ParkApp', ',', 'SetPay', ',', 'Sigue', 'tu', 'liga', ',', 'Situm', 'e', 'Todoencaja', '.', 'O', 'conxunto', 'destes', 'proxectos', 'precisa', 'un', 'investimento', 'total', 'de', 'catro', 'millóns', 'de', 'euros', '.', 'A', 'iniciativa', 'busca', 'potenciar', 'o', 'ecosistema', 'emprendedor', 'tecnolóxico', 'galego', ',', 'colocando', 'as', 'industrias', 'de', 'Galicia', 'como', 'referentes', 'a', 'nivel', 'europeo', '.', 'O', 'proceso', 'de', 'procura', 'de', 'investimento', 'continúa', 'aberto', 'ao', 'longo', 'do', 'ano', ',', 'e', 'os', 'proxectos', 'seleccionados', 'están', 'en', 'distintas', 'fases', 'de', 'desenvolvemento', ',', 'desde', 'aqueles', 'que', 'están', 'comezando', 'ata', 'os', 'que', 'precisan', 'ampliación', 'de', 'capital', '.', 'Cada', 'proxecto', 'presenta', 'unha', 'solución', 'innovadora', ',', 'como', 'software', 'de', 'corrección', 'automática', '(', 'Avalingua', ')', ',', 'sistemas', 'de', 'xeolocalización', 'para', 'emerxencias', '(', 'Cardi@ngel', ')', ',', 'plataformas', 'de', 'tradución', 'automática', '(', 'Opentrad', ')', ',', 'ou', 'tecnoloxías', 'de', 'localización', 'en', 'interiores', '(', 'Situm', ')', ',', 'entre', 'outros', '.']",0,8,237,29.625,0.7448979591836735,3.510204081632653,2.642857142857143,196.0,0.34507042253521125,0.14788732394366197,0.5463917525773195,0.005154639175257732,0.6855670103092784,0.0
gpt5,5w1h,"['Aquí', 'tes', 'o', 'resumo', 'do', 'texto', 'co', 'método', 'dos', '5W1H', ':', 'Que', '(', 'What', ')', ':', 'Celebración', 'da', 'quinta', 'edición', 'do', 'Clúster', 'TIC', 'Capital', 'Network', ',', 'un', 'foro', 'que', 'conecta', 'proxectos', 'tecnolóxicos', 'innovadores', 'con', 'investidores', '.', 'Quen', '(', 'Who', ')', ':', 'Organizado', 'polo', 'Clúster', 'TIC', 'Galicia', ',', 'con', 'participación', 'de', 'emprendedores', ',', 'startups', ',', 'EBT', 'galegas', 'e', 'investidores', 'privados', 'e', 'institucionais', '(', 'nacionais', 'e', 'internacionais', ')', '.', 'Cando', '(', 'When', ')', ':', 'Tivo', 'lugar', 'o', 'pasado', 'venres', ',', 'aínda', 'que', 'o', 'proceso', 'de', 'procura', 'de', 'investimento', 'segue', 'aberto', 'ao', 'longo', 'do', 'ano', '.', 'Onde', '(', 'Where', ')', ':', 'En', 'Compostela', '.', 'Por', 'que', '(', 'Why', ')', ':', 'Para', 'identificar', 'oportunidades', 'de', 'negocio', ',', 'facilitar', 'financiamento', 'e', 'impulsar', 'o', 'ecosistema', 'emprendedor', 'galego', ',', 'acadando', 'masa', 'crítica', 'de', 'empresas', 'tecnolóxicas', 'recoñecidas', 'en', 'Europa', '.', 'Como', '(', 'How', ')', ':', 'A', 'través', 'da', 'presentación', 'de', '9', 'proxectos', 'seleccionados', '(', 'dos', '14', 'candidatos', ')', 'ante', 'potenciais', 'investidores', ',', 'demandando', 'en', 'total', 'uns', '4', 'millóns', 'de', 'euros', '.', '👉', 'Proxectos', 'destacados', ':', 'Avalingua', ',', 'Cardi@ngel', ',', 'Centum', 'R&T', ',', 'Opentrad', ',', 'ParkApp', ',', 'SetPay', ',', 'Sigue', 'tu', 'liga', ',', 'Situm', 'e', 'Todoencaja', '.']",0,12,188,15.666666666666666,0.6126760563380281,2.5704225352112675,3.647887323943662,142.0,0.46551724137931033,0.09482758620689655,0.7071428571428572,0.007142857142857143,0.7928571428571428,0.0
gpt5,tldr,"['O', 'pasado', 'venres', 'celebrouse', 'en', 'Compostela', 'a', 'quinta', 'edición', 'do', 'Clúster', 'TIC', 'Capital', 'Network', ',', 'foro', 'que', 'conecta', 'startups', 'tecnolóxicas', 'con', 'potenciais', 'investidores', 'privados', 'e', 'fondos', 'de', 'capital', 'risco', '.', 'Seleccionáronse', '9', 'proxectos', 'galegos', '(', 'Avalingua', ',', 'Cardi@ngel', ',', 'Centum', 'R&T', ',', 'Opentrad', ',', 'ParkApp', ',', 'SetPay', ',', 'Sigue', 'tu', 'liga', ',', 'Situm', 'e', 'Todoencaja', ')', 'que', 'en', 'conxunto', 'buscan', '4', 'millóns', 'de', 'euros', 'de', 'investimento', '.', 'O', 'obxectivo', 'é', 'impulsar', 'o', 'ecosistema', 'emprendedor', 'TIC', 'galego', ',', 'facilitar', 'o', 'financiamento', 'de', 'Empresas', 'de', 'Base', 'Tecnolóxica', 'e', 'atraer', 'co-investimento', 'privado', 'que', 'complemente', 'o', 'público', '.', 'O', 'proceso', 'de', 'captación', 'de', 'investimento', 'segue', 'aberto', 'durante', 'todo', 'o', 'ano', '.']",0,4,107,26.75,0.7282608695652174,3.032608695652174,5.630434782608695,92.0,0.3424657534246575,0.0958904109589041,0.6043956043956044,0.0,0.7666666666666667,0.0
